listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count,city,district,price_per_sqm
503203608,https://www.dubizzle.com.eg/en/ad/apartment-3-bedrooms-in-al-ajmi-palm-beach-near-the-main-street-excellent-residential-location-including-services-ID503203608.html,1180000.0,"Nakheel, Alexandria",Apartment,Resale,120.0,3.0,1.0,No,Cash,Ready,Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,5,Alexandria,Nakheel,9833.333333333334
503204152,https://www.dubizzle.com.eg/en/ad/duplex-for-sale-280-sqm-with-garden-in-hyde-park-new-cairo-5th-settlement-ID503204152.html,17425000.0,"Hyde Park New Cairo Compound, 5th Settlement",Apartment,Resale,280.0,4.0,3.0,Unknown,Cash,Ready,Private Garden|Security,2,,5th Settlement,62232.142857142855
502996993,https://www.dubizzle.com.eg/en/ad/for-sale-a-prime-first-floor-apartment-red-brick-in-one-of-the-best-locations-ID502996993.html,1600000.0,"Faisal, Giza",Apartment,Primary,155.0,3.0,2.0,No,Cash or Installment,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,Giza,Faisal,10322.58064516129
503177199,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-177-m-sohna-valory-antoninad-ID503177199.html,8500000.0,"Valore Antoniades, Smoha",Apartment,Resale,177.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,,Smoha,48022.5988700565
503199800,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-319-m-zizinia-direct-sea-view-brand-tower-ID503199800.html,19500000.0,"Zizinia, Alexandria",Apartment,Resale,319.0,4.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Natural Gas,6,Alexandria,Zizinia,61128.526645768026
503204994,https://www.dubizzle.com.eg/en/ad/for-sale-a-fully-finished-apartment-in-regency-square-compound-fifth-settlement-on-90th-street-directly-in-front-of-mivida-compound-ID503204994.html,12900000.0,"Regent's Square, 5th Settlement",Apartment,Primary,110.0,3.0,3.0,Unknown,Cash or Installment,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,5th Settlement,117272.72727272728
503202021,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-al-thawra-al-khadra-with-a-distinctive-view-of-the-landscape-ID503202021.html,6000000.0,"Green Revolution Compound, Sheikh Zayed",Apartment,Primary,116.0,2.0,2.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,,Sheikh Zayed,51724.137931034486
503082516,https://www.dubizzle.com.eg/en/ad/161-sqm-apartment-in-west-ville-compound-sheikh-zayed-directly-on-dahshur-link-near-al-wahat-road-and-wadi-degla-club-10-down-payment-with-instal-ID503082516.html,10750000.0,"WestVille, 6th of October",Apartment,Primary,161.0,3.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Covered Parking|Pets Allowed,6,,6th of October,66770.18633540372
503197147,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-193-m-in-smoha-al-jadida-pharmacists-in-front-of-the-union-club-ID503197147.html,8500000.0,"New Smouha, Smoha",Apartment,Resale,193.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4,,Smoha,44041.45077720207
503183146,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-the-heart-of-kafr-abdu-ID503183146.html,4500000.0,"Kafr Abdo, Alexandria",Apartment,Resale,120.0,2.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,5,Alexandria,Kafr Abdo,37500.0
502986243,https://www.dubizzle.com.eg/en/ad/duplex-for-sale-with-10-dp-over-10-years-installments-217m-open-view-on-landscape-area-aqmar-hadayek-october-ID502986243.html,10500000.0,"AQMAR, 6th of October",Duplex,Primary,217.0,3.0,3.0,No,Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,6th of October,48387.096774193546
502957155,https://www.dubizzle.com.eg/en/ad/%D9%88%D8%AD%D8%AF%D8%A9-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-166%D9%85-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A-%D9%81%D9%8A%D9%88-%D8%A8%D8%AD%D9%8A%D8%B1%D8%A9-%D9%88%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D8%AE%D9%84%D8%A7%D9%84-%D8%B3%D9%86%D8%A9-ID502957155.html,11250000.0,"Sawari, Moharam Bik",Apartment,Primary,166.0,4.0,3.0,No,Installment,Off-plan,Private Garden|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6,,Moharam Bik,67771.0843373494
502888904,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-80-m-asafra-sharif-markets-st-steps-from-gamal-abdel-nasser-st-ID502888904.html,2400000.0,"Asafra, Alexandria",Apartment,Resale,80.0,3.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Asafra,30000.0
502982166,https://www.dubizzle.com.eg/en/ad/apartment-in-garden-lakes-hyde-park-with-a-very-prime-view-lowest-price-ID502982166.html,8000000.0,"Garden Lakes, 6th of October",Apartment,Resale,113.0,2.0,2.0,No,Installment,Off-plan,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6,,6th of October,70796.46017699115
502977843,https://www.dubizzle.com.eg/en/ad/a-great-deal-on-an-apartment-for-sale-in-one-of-the-most-prestigious-neighborhoods-in-sheikh-zayed-prime-location-super-deluxe-close-to-saudi-ID502977843.html,5200000.0,"7th District, Sheikh Zayed",Apartment,Resale,152.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,5,,Sheikh Zayed,34210.52631578947
503200716,https://www.dubizzle.com.eg/en/ad/facilities-for-10-years-lake-view-apartment-in-sawary-for-sale-ID503200716.html,15860000.0,"Sawari, Moharam Bik",Apartment,Primary,177.0,3.0,3.0,No,Installment,Off-plan,Private Garden|Security,2,,Moharam Bik,89604.51977401129
502919263,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-a-great-deal-directly-on-club-street-inside-home-golden-square-compound-hadayek-october-ID502919263.html,3800000.0,"Hadayek October, Giza",Apartment,Primary,127.0,3.0,2.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Covered Parking|Pets Allowed|Pool,6,Giza,Hadayek October,29921.259842519685
502346064,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%81%D9%89-%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%AC%D9%88%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D8%B3%D9%83%D9%86%D9%89-%D9%88%D9%85%D8%B5%D9%8A%D9%81%D9%89-%D8%B1%D8%A7%D8%A6%D8%B9-%D9%85%D8%B3%D8%AC%D9%84%D8%A9-%D9%83%D8%A7%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%81%D9%82-ID502346064.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,100.0,2.0,1.0,No,Cash,Ready,,0,Alexandria,Nakheel,8900.0
502624062,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-200-m-mesaha-square-branches-dokki-ID502624062.html,5800000.0,"Dokki, Giza",Apartment,Resale,200.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Balcony|Landline|Natural Gas|Elevator,5,Giza,Dokki,29000.0
503181879,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-180m-lauranne-branch-of-el-egbal-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-180%D9%85-%D9%84%D9%88%D8%B1%D8%A7%D9%86-%D9%85%D8%AA%D9%81%D8%B1%D8%B9-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D9%82%D8%A8%D8%A7%D9%84-ID503181879.html,4500000.0,"Laurent, Alexandria",Apartment,Resale,180.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,6,Alexandria,Laurent,25000.0
503115775,https://www.dubizzle.com.eg/en/ad/fully-ultra-super-lux-finishing-ready-to-deliver-view-villas-2-bedrooms-apartment-for-sale-at-hyde-park-compound-new-cairo-ID503115775.html,11000000.0,"Hyde Park New Cairo Compound, 5th Settlement",Apartment,Primary,153.0,2.0,3.0,No,Cash,Ready,Private Garden|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6,,5th Settlement,71895.4248366013
502981212,https://www.dubizzle.com.eg/en/ad/penthouse-163-m-163-m-roof-in-taiba-gardens-compound-in-the-northern-expansions-october-ID502981212.html,10500000.0,"Tiba Gardens Compound, 6th of October",Penthouse,Resale,326.0,5.0,3.0,No,Cash,Ready,,0,,6th of October,32208.588957055214
207311498,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85%D8%AA%D9%84%D9%83-%D8%B4%D9%82%D9%87-%D9%A3-%D8%BA%D8%B1%D9%81-%D8%AF%D8%A7%D8%AE%D9%84-%D9%85%D8%A7%D9%88%D9%86%D8%AA%D9%86-%D9%81%D9%8A%D9%88-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D9%A3-%D8%BA%D8%B1%D9%81-%D8%A8%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A-%D9%A5-%D8%A8%D8%B3-ID207311498.html,6900000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,145.0,3.0,3.0,No,Cash or Installment,Ready,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6,,6th of October,47586.206896551725
503203101,https://www.dubizzle.com.eg/en/ad/ramadan-offernew-release-2bed-fully-finished-without-dp-up-to-10years-ID503203101.html,13000000.0,"Solana, Sheikh Zayed",Apartment,Primary,139.0,2.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,93525.17985611511
503090766,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-155-m-smouha-victor-emmanuel-square-ID503090766.html,6250000.0,"Smoha, Alexandria",Apartment,Resale,155.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Smoha,40322.58064516129
503075402,https://www.dubizzle.com.eg/en/ad/3-bedroom-apartment-on-palm-beach-on-the-ground-floor-with-a-private-entrance-a-few-steps-from-the-sea-and-in-the-heart-of-services-ID503075402.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,110.0,3.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4,Alexandria,Nakheel,8090.909090909091
207256670,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A8%D8%AD%D8%B1%D9%89-%D8%AE%D9%84%D9%81-%D9%81%D9%86%D8%AF%D9%82-%D8%A3%D9%85%D9%88%D9%86-ID207256670.html,1180000.0,"Gomrok, Alexandria",Apartment,Primary,85.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,Gomrok,13882.35294117647
205264104,https://www.dubizzle.com.eg/en/ad/apartment-200-m-license-administrative-in-al-lebiny-%D9%81%D9%8A%D8%B5%D9%84-suitable-residential-or-administrative-ID205264104.html,4500000.0,"Faisal, Giza",Apartment,Resale,200.0,3.0,2.0,No,Cash,Ready,Security|Central A/C & heating|Electricity Meter|Water Meter|Balcony|Natural Gas,6,Giza,Faisal,22500.0
503180817,https://www.dubizzle.com.eg/en/ad/your-apartment-in-sky-new-heliopolis-with-3-down-payment-and-easy-10-year-installments-in-a-strategic-location-ID503180817.html,7000000.0,"New Heliopolis, Cairo",Apartment,Primary,167.0,3.0,3.0,No,Cash or Installment,Off-plan,,0,Cairo,New Heliopolis,41916.16766467066
502823785,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-160-m-gleem-diab-st-ID502823785.html,6000000.0,"Glim, Alexandria",Apartment,Resale,160.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Glim,37500.0
503117997,https://www.dubizzle.com.eg/en/ad/apartment-125-m-in-gardenia-3-in-new-cairo-fifth-settlement-ID503117997.html,4150000.0,"Gardenia Heights 3, 5th Settlement",Apartment,Resale,125.0,2.0,1.0,No,Cash,Ready,,0,,5th Settlement,33200.0
503202309,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-fully-finished-imported-with-concealed-acs-the-estates-sodic-el-sheikh-zayed-ID503202309.html,12008000.0,"The Estates Compound, Sheikh Zayed",Apartment,Resale,145.0,2.0,1.0,Unknown,Cash or Installment,Ready,,0,,Sheikh Zayed,82813.79310344828
502466536,https://www.dubizzle.com.eg/en/ad/for-sale-duplex-villa-in-the-most-prestigious-areas-of-kafr-abdou-with-a-swimming-pool-650m-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A%D9%84%D8%A7-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%81%D9%8A-%D8%A7%D8%B1%D9%82%D9%8A-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D9%83%D9%81%D8%B1-%D8%B9%D8%A8%D8%AF%D9%87-%D8%A8%D8%AD%D9%85%D8%A7%D9%85-%D8%B3%D8%A8%D8%A7%D8%AD%D9%87-650%D9%85-ID502466536.html,20000000.0,"Kafr Abdo, Alexandria",Duplex,Resale,650.0,5.0,6.0,No,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed,6,Alexandria,Kafr Abdo,30769.23076923077
207313589,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%A1%D9%A3%D9%A0-%D9%85%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%AF%D8%B1%D9%87-%D8%A8%D8%AD%D8%B1%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%AA%D8%A7%D9%84%D8%AA-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%83%D8%A7%D9%81%D8%AA%D9%8A%D8%B1%D9%8A%D8%A7-%D9%82%D8%B5%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%AF%D8%B1%D9%87-ID207313589.html,3000000.0,"Mandara, Alexandria",Apartment,Primary,135.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Mandara,22222.222222222223
503205739,https://www.dubizzle.com.eg/en/ad/apartment-ready-to-move-fully-finished-in-new-cairo-fifth-settlement-directly-on-mohamed-naguib-road-in-waterway-compound-ID503205739.html,13000000.0,"The Waterway Compound, 5th Settlement",Apartment,Primary,175.0,2.0,2.0,No,Cash,Ready,,0,,5th Settlement,74285.71428571429
502624042,https://www.dubizzle.com.eg/en/ad/apartment-240-m-in-maadi-el-gedida-in-tunis-street-off-algiers-street-ID502624042.html,8250000.0,"New Maadi, Maadi",Apartment,Resale,240.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,,Maadi,34375.0
503206362,https://www.dubizzle.com.eg/en/ad/for-sale-in-madinaty-ground-floor-apartment-with-garden-90-meters-35-meters-private-garden-view-garden-next-to-services-and-steps-from-the-bus-ID503206362.html,6240000.0,"Madinaty, Cairo",Apartment,Resale,90.0,2.0,1.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Pets Allowed,6,Cairo,Madinaty,69333.33333333333
503202274,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-zed-west-compound-elsheikh-zayed-delivery-2028-with-kitchen-acs-ID503202274.html,9320000.0,"ZED West Compound, Sheikh Zayed",Apartment,Resale,76.0,1.0,1.0,No,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,122631.57894736843
502856943,https://www.dubizzle.com.eg/en/ad/apartment-275-m2-in-takseem-al-maliya-in-the-new-cairos-first-settlement-near-kempinski-hotel-ID502856943.html,8680000.0,"1st Settlement, New Cairo",Apartment,Resale,275.0,3.0,3.0,No,Cash,Ready,,0,,New Cairo,31563.636363636364
206383268,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%81%D9%8A%D9%88-%D8%AA%D8%AD%D9%81%D8%A9-%D8%B9%D9%84%D9%8A-%D9%85%D8%B4%D8%AA%D9%84-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7-%D8%B3%D9%88%D8%A8%D8%B1-%D9%84%D9%88%D9%83%D8%B3-ID206383268.html,13000000.0,"Mohandessin, Giza",Apartment,Primary,245.0,4.0,5.0,Yes,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,Giza,Mohandessin,53061.22448979592
503119591,https://www.dubizzle.com.eg/en/ad/furnished-immediate-apartment-with-sodic-high-end-finishing-3-rooms-next-to-elite-actually-translate-arabic-%D8%B4%D9%82%D8%A9-%D9%81%D9%88%D8%B1%D9%8A-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D8%A9-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-sodic-high-end-3-%D8%BA%D8%B1%D9%81-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D8%AC%D8%B1%D9%8A%D8%A7-%D9%88-%D9%86%D9%8A%D9%88-%D8%AC%D9%8A%D8%B2%D9%87-major-language-arabic-opposite-language-is-english-need-to-translate-%D8%B4%D9%82%D8%A9-%D9%81%D9%88%D8%B1%D9%8A-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D8%A9-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-means-ID503119591.html,6210000.0,"VYE Sodic Compound, Sheikh Zayed",Apartment,Primary,128.0,3.0,2.0,No,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Covered Parking|Pets Allowed|Pool,6,,Sheikh Zayed,48515.625
502639775,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-district-5-new-cairo-by-installments-fully-finished-ID502639775.html,14500000.0,"District 5 Compound, 5th Settlement",Apartment,Resale,149.0,2.0,3.0,Yes,Cash,Ready,Private Garden|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Landline|Natural Gas,6,,5th Settlement,97315.43624161073
204882971,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-128%D9%85-%D9%81%D9%8A-the-one-%D8%B0%D8%A7-%D9%88%D8%A7%D9%86-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%A7%D9%84%D8%A8%D8%B1%D8%AA-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D8%B3%D8%B9%D8%B1-%D9%85%D9%85%D9%8A%D8%B2-ID204882971.html,8500000.0,"The One, Smoha",Apartment,Primary,128.0,2.0,2.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Maids Room|Balcony|Pets Allowed,6,,Smoha,66406.25
503118568,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-178-sq-m-alex-west-compound-ID503118568.html,7700000.0,"Alex West, Agami",Apartment,Primary,178.0,3.0,3.0,No,Cash,Off-plan,,0,,Agami,43258.426966292136
503203629,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-district-9-directly-on-al-bostan-street-behind-dahshour-link-ID503203629.html,7060000.0,"9th District, Sheikh Zayed",Apartment,Primary,220.0,3.0,3.0,Unknown,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,,Sheikh Zayed,32090.909090909092
502932207,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-at-the-best-price-in-sodic-easttown-compound-ID502932207.html,14500000.0,"Eastown Compound, 5th Settlement",Apartment,Resale,156.0,2.0,3.0,No,Cash,Ready,Security|Pool|Balcony,3,,5th Settlement,92948.71794871795
502903988,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-laurent-sh-shaarawy-205-sqm-ID502903988.html,8500000.0,"Laurent, Alexandria",Apartment,Resale,205.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4,Alexandria,Laurent,41463.41463414634
503200837,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-the-heart-of-hadayek-october-with-a-distinctive-view-overlooking-the-landscape-ID503200837.html,4900000.0,"Hadayek October, Giza",Apartment,Primary,187.0,3.0,3.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,Giza,Hadayek October,26203.208556149733
503190795,https://www.dubizzle.com.eg/en/ad/less-than-market-price-apartment-for-sale-in-haptown-with-a-nice-view-ID503190795.html,7500000.0,"Haptown, Mostakbal City",Apartment,Resale,195.0,3.0,3.0,No,Cash,Ready,Pets Allowed|Pool|Balcony|Covered Parking,4,,Mostakbal City,38461.53846153846
502562565,https://www.dubizzle.com.eg/en/ad/luxury-finished-penthouse-in-village-west-by-dorra-ID502562565.html,14550000.0,"Village West Compound, Sheikh Zayed",Penthouse,Primary,243.0,4.0,4.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,59876.543209876545
503081359,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-ready-for-immediate-occupancy-ultra-super-luxurious-finishing-prime-location-and-open-garden-view-in-mivida-emaar-near-the-ame-ID503081359.html,16000000.0,"Mivida Compound, 5th Settlement",Apartment,Resale,156.0,2.0,2.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Maids Room|Balcony|Pool,6,,5th Settlement,102564.10256410256
503206617,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-al-siyahiya-fourth-district-6th-of-october-ID503206617.html,8000000.0,"Syaheia 4, 6th of October",Apartment,Resale,230.0,4.0,3.0,No,Cash,Ready,,0,,6th of October,34782.608695652176
502747923,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-el-ibrahimeya-panoramic-sea-view-175-sqm-egp-7500000-ID502747923.html,8500000.0,"Al Ibrahimiyyah, Alexandria",Apartment,Resale,175.0,3.0,2.0,Yes,Cash,Ready,Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,5,Alexandria,Al Ibrahimiyyah,48571.42857142857
503205954,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-150-sqm-with-acs-for-sale-at-a-special-price-overlooking-landscaped-areas-inside-nmq-compound-sheikh-zayed-ID503205954.html,5200000.0,"Nmq, Sheikh Zayed",Apartment,Primary,150.0,3.0,3.0,No,Cash,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,34666.666666666664
502925172,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-160-sq-m-smouha-valori-antoniadis-compound-ID502925172.html,6000000.0,"Valore Antoniades, Smoha",Apartment,Primary,160.0,3.0,2.0,Unknown,Cash,Ready,,0,,Smoha,37500.0
502975188,https://www.dubizzle.com.eg/en/ad/own-your-apartment-in-one-of-the-best-projects-in-the-new-administrative-capital-within-the-dejoya-4-compound-in-the-luxurious-r8-district-ID502975188.html,8293320.0,"De Joya 4, R8",Apartment,Primary,157.0,3.0,3.0,No,Cash,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,R8,52823.69426751592
