listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count
503081305,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-with-double-view-in-o-west-near-to-mall-of-egypt-ID503081305.html,6500000.0,"O West Compound, 6th of October",Apartment,Primary,120.0,2.0,2.0,No,Cash,Off-plan,Private Garden|Security|Electricity Meter|Covered Parking|Pets Allowed|Pool,6
503204927,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-223-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D9%87-%D8%A7%D9%86%D8%B7%D9%88%D9%86%D9%8A%D8%A7%D8%AF%D8%B3-%D8%B3%D9%8A%D8%AA%D9%89-ID503204927.html,11250000.0,"Antoniadis City, Smoha",Apartment,Resale,223.0,4.0,3.0,No,Cash,Ready,Balcony,1
503166868,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-smouha-prime-location-ID503166868.html,11250000.0,"Smoha, Alexandria",Apartment,Resale,250.0,3.0,3.0,No,Cash,Ready,,0
503205675,https://www.dubizzle.com.eg/en/ad/finished-apartment-for-sale-with-air-conditioning-west-somed-6th-of-october-city-ID503205675.html,8000000.0,"West Somid, 6th of October",Apartment,Resale,200.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Landline|Natural Gas|Elevator,5
503200343,https://www.dubizzle.com.eg/en/ad/october-gardens-next-to-capital-school-near-fayoum-road-ID503200343.html,4247000.0,"Green City, Hadayek October",Apartment,Primary,137.0,3.0,2.0,No,Cash or Installment,Ready,Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Natural Gas,6
503186755,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-sqm-golden-view-compound-new-miami-ID503186755.html,3700000.0,"New Miami, El Daraisa",Apartment,Resale,120.0,3.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5
502926278,https://www.dubizzle.com.eg/en/ad/apartment-210-m2-in-violet-6-villas-in-new-cairo-first-assembly-ID502926278.html,8680000.0,"El Banafseg 6, 1st Settlement",Apartment,Resale,210.0,3.0,2.0,No,Cash,Ready,,0
502929387,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-175-sqm-fully-finished-new-giza-westridge-phase-october-ID502929387.html,15600000.0,"New Giza Compound, 6th of October",Apartment,Resale,175.0,2.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Water Meter|Pets Allowed|Pool,6
503201081,https://www.dubizzle.com.eg/en/ad/an-investment-that-earns-you-dollars-from-day-one-jump-studio-egyptian-museum-grand-with-a-25-upfront-suitable-for-daily-rental-ID503201081.html,3350000.0,"Pyramids Wales Compound, 6th of October",Studio,Primary,57.0,1.0,1.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6
503198927,https://www.dubizzle.com.eg/en/ad/prime-apartment-for-sale-in-z-west-sheikh-zayed-ready-to-move-ID503198927.html,10750000.0,"ZED West Compound, Sheikh Zayed",Apartment,Resale,102.0,2.0,2.0,No,Installment,Ready,Covered Parking,1
207307719,https://www.dubizzle.com.eg/en/ad/%D8%A3%D8%A8%D8%B1%D8%A7%D8%AC-%D8%B3%D9%8A%D8%AA%D9%8A-%D8%B3%D8%AA%D8%A7%D8%B1-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%B4%D9%82%D8%A9-200%D9%85-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A-%D9%88%D8%B3%D9%83%D9%86%D9%8A-city-star-october-ID207307719.html,7500000.0,"6th of October, Giza",Apartment,Resale,200.0,4.0,3.0,No,Cash,Ready,Central A/C & heating|Electricity Meter|Water Meter|Balcony|Pets Allowed|Elevator,6
503207582,https://www.dubizzle.com.eg/en/ad/apartment-155-m2-in-mountain-view-eliva-al-mustaqbal-city-ID503207582.html,7500000.0,"Mountain View, Mostakbal City",Apartment,Resale,155.0,3.0,3.0,No,Cash or Installment,Off-plan,,0
501496675,https://www.dubizzle.com.eg/en/ad/prime-location-resale-fully-finished-apartment-ready-to-move-at-zed-west-ora-facing-north-overlooking-greenary-ID501496675.html,9320000.0,"ZED West Compound, Sheikh Zayed",Apartment,Resale,100.0,2.0,2.0,No,Installment,Ready,Security|Central A/C & heating|Electricity Meter|Water Meter|Balcony|Pets Allowed,6
503205774,https://www.dubizzle.com.eg/en/ad/fully-finished-luxury-apartment-for-sale-in-swan-lake-new-cairo-ID503205774.html,22058508.0,"Swan Lake Residences, 1st Settlement",Apartment,Resale,187.0,4.0,3.0,,Cash,Ready,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6
503201424,https://www.dubizzle.com.eg/en/ad/prime-250-sqm-3rd-floor-apartment-for-sale-in-sheikh-zayed-16th-district-flexible-payment-plan-with-delivery-in-8-months-ID503201424.html,7060000.0,"16th District, Sheikh Zayed",Apartment,Primary,250.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,5
503060426,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-sea-view-130m-el-shatby-second-from-sea-next-to-rogoda-4200000-egp-cash-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A%D9%88-%D8%A8%D8%AD%D8%B1-130%D9%85-%D8%A7%D9%84%D8%B4%D8%A7%D8%B7%D8%A8%D9%8A-%D8%AA%D8%A7%D9%86%D9%8A-%D9%86%D9%85%D8%B1%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%B1%D9%82%D9%88%D8%AF%D8%A9-4200000%D8%AC-%D9%83%D8%A7%D8%B4-ID503060426.html,4500000.0,"Shatby, Alexandria",Apartment,Primary,130.0,3.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4
503205412,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-103-square-meters-in-madinaty-6th-district-super-deluxe-finishing-close-to-services-ID503205412.html,6240000.0,"Rehab City, New Cairo",Apartment,Resale,101.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Security|Electricity Meter,4
502648925,https://www.dubizzle.com.eg/en/ad/double-bedroom-265-sq-m-130-sq-m-garden-in-the-fourth-district-villas-at-fifth-settlement-new-cairo-ID502648925.html,8680000.0,"4th District, 5th Settlement",Duplex,Resale,395.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Natural Gas,5
503207367,https://www.dubizzle.com.eg/en/ad/own-your-144-sqm-apartment-in-one-of-the-most-prestigious-compounds-in-the-new-administrative-capital-ID503207367.html,4500000.0,"IL Bosco, New Capital City",Apartment,Resale,122.0,2.0,2.0,No,Cash,Ready,Water Meter|Private Garden|Security|Electricity Meter,4
502070890,https://www.dubizzle.com.eg/en/ad/apartment-2-bedrooms-prime-location-at-compound-green-6-delivery-62026-ID502070890.html,6210000.0,"Green 6, 6th of October",Apartment,Resale,121.0,2.0,2.0,No,Installment,Off-plan,Security|Balcony|Covered Parking|Pets Allowed,4
503200725,https://www.dubizzle.com.eg/en/ad/ready-to-move-in-vye-by-lowest-price-ID503200725.html,8000000.0,"VYE Sodic Compound, Sheikh Zayed",Apartment,Resale,108.0,2.0,2.0,No,Cash or Installment,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503133319,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-115-sq-m-sawary-compound-10-down-payment-ID503133319.html,8500000.0,"Sawari, Moharam Bik",Apartment,Primary,115.0,2.0,2.0,,Installment,Off-plan,,0
503201135,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-170m-in-al-firdous-opposite-dreamland-super-lux-ID503201135.html,3800000.0,"Hadayek October, Giza",Apartment,Resale,170.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Landline,3
503203995,https://www.dubizzle.com.eg/en/ad/penthouse-for-sale-in-tala-compound-6th-of-october-north-extensions-fully-finished-ID503203995.html,8000000.0,"Tala Compound, 6th of October",Penthouse,Resale,178.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Balcony|Covered Parking|Pets Allowed,5
501722821,https://www.dubizzle.com.eg/en/ad/apartment-3-bedrooms-fully-luxuries-finishing-with-acs-and-kitchen-and-appliances-overlooking-pool-in-90-avenue-compound-new-cairo-beside-auc-ID501722821.html,15000000.0,"90 Avenue Compound, 5th Settlement",Apartment,Resale,194.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503035862,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-220m-in-the-best-location-in-masr-elgdida-courthouse-and-heliopolis-hospital-at-the-best-price-ID503035862.html,6500000.0,"Heliopolis, Cairo",Apartment,Resale,220.0,4.0,3.0,Yes,Cash,Ready,,0
502845079,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-175m-el-ibrahimiyah-on-the-sea-ID502845079.html,8500000.0,"Al Ibrahimiyyah, Alexandria",Apartment,Resale,175.0,3.0,2.0,Yes,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4
502545169,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-200-m2-smouha-ID502545169.html,6500000.0,"Smoha, Alexandria",Apartment,Resale,200.0,3.0,2.0,No,Cash,Ready,,0
503193347,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-100-m-sohma-hilton-street-ID503193347.html,3250000.0,"Smoha, Alexandria",Apartment,Resale,100.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4
502744786,https://www.dubizzle.com.eg/en/ad/apartment-in-21st-km-palm-beach-in-the-heart-of-commercial-markets-excellent-residential-location-with-full-services-included-ID502744786.html,840000.0,"Nakheel, Alexandria",Apartment,Primary,100.0,2.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4
502799732,https://www.dubizzle.com.eg/en/ad/for-sale-with-relocation-and-engineering-185-m-facilities-in-payment-over-one-year-ID502799732.html,11250000.0,"Smoha, Alexandria",Apartment,Primary,185.0,3.0,2.0,No,Cash or Installment,Ready,,0
503207198,https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-with-garden-for-sale-at-mountain-view-icity-club-park-165-sqm-85-sqm-garden-ultra-super-lux-finish-prime-location-ready-ID503207198.html,10500000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,165.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6
503188948,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-stanly-90m-a-few-steps-from-the-sea-ID503188948.html,3250000.0,"Stanley, Alexandria",Apartment,Resale,90.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
503088599,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-at-the-best-price-in-district-5-ID503088599.html,13800000.0,"District 5 Compound, 5th Settlement",Apartment,Resale,160.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Pool,5
503168628,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-165m-filament-%D9%81%D9%84%D9%85%D9%86%D8%AC-branching-from-mustafa-kemal-ahmed-pasha-turk-street-ID503168628.html,4500000.0,"Fleming, Alexandria",Apartment,Resale,165.0,3.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Natural Gas|Elevator,5
207250847,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D8%A8%D8%A3%D9%85%D9%8A%D8%B2-%D8%A8%D8%B1%D8%AC-%D8%B9%D9%84%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AE%D9%84%D9%8A%D9%84-%D8%AD%D9%85%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-ID207250847.html,8500000.0,"Miami, Alexandria",Apartment,Resale,180.0,3.0,2.0,Yes,Cash,Ready,Security|Central A/C & heating|Electricity Meter|Water Meter|Balcony|Built in Kitchen Appliances,6
502991175,https://www.dubizzle.com.eg/en/ad/ready-to-move-3-year-payment-plans-apartment-for-sale-in-sawary-ID502991175.html,8500000.0,"Sawari, Moharam Bik",Apartment,Primary,177.0,3.0,3.0,No,Installment,Ready,Security|Electricity Meter|Water Meter|Covered Parking|Natural Gas,5
502878242,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-115-sqm-smouha-nady-el-nasr-street-total-price-3700000-egp-prime-location-with-open-views-directly-overlooking-the-club-ID502878242.html,4500000.0,"Smoha, Alexandria",Apartment,Resale,115.0,3.0,1.0,No,Cash,Ready,Water Meter|Balcony|Electricity Meter,3
503076452,https://www.dubizzle.com.eg/en/ad/apartment-with-the-size-of-a-villa-for-sale-with-convenient-installments-in-sarai-compound-new-cairo-212-meters-3-rooms-and-3-bathrooms-ID503076452.html,16500000.0,"Sarai, Mostakbal City",Apartment,Primary,212.0,3.0,3.0,No,Cash,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
503136946,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-for-immediate-delivery-with-prime-view-in-sheikh-zayed-next-to-al-rabwa-ID503136946.html,5200000.0,"Beverly Hills Compound, Sheikh Zayed",Apartment,Primary,200.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503205362,https://www.dubizzle.com.eg/en/ad/under-market-price-sky-garden-245m-in-mountain-view-icity-new-cairo-ID503205362.html,8000000.0,"Mountain View iCity Compound, 5th Settlement",Duplex,Primary,245.0,3.0,3.0,,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6
503128800,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-at-belle-vie-ground-floor-direct-on-lagoon-ID503128800.html,14378848.0,"Belle Vie Compound, Sheikh Zayed",Apartment,Resale,117.0,2.0,2.0,No,Cash,Ready,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,6
502816416,https://www.dubizzle.com.eg/en/ad/apartment-with-garden-for-sale-ready-to-move-fully-finished-ID502816416.html,2050000.0,"6th of October, Giza",Apartment,Primary,70.0,1.0,1.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Balcony|Pets Allowed|Pool,6
502970930,https://www.dubizzle.com.eg/en/ad/ready-to-move-fully-finished-and-furnished-apartment-3-bedrooms-120m-60m-garden-in-madinaty-b6-ID502970930.html,7500000.0,"Madinaty, Cairo",Apartment,Resale,120.0,3.0,2.0,,Cash,Ready,Natural Gas|Electricity Meter,2
503204270,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-185-meters-in-a-modern-tower-in-a-service-area-in-the-heart-of-mohandessin-ID503204270.html,9250000.0,"Mohandessin, Giza",Apartment,Primary,185.0,3.0,2.0,No,Installment,Ready,Water Meter|Electricity Meter,2
207311212,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%B3%D9%88%D8%A8%D8%B1-%D9%84%D9%88%D9%83%D8%B3-ID207311212.html,1600000.0,"Smoha, Alexandria",Apartment,Resale,165.0,3.0,2.0,No,Cash or Installment,Ready,Electricity Meter|Water Meter|Balcony|Landline|Natural Gas|Elevator,6
503207500,https://www.dubizzle.com.eg/en/ad/for-sale-with-garden-115-sqm-apartment-with-50-cash-discount-in-one-of-the-finest-areas-next-to-madinaty-ID503207500.html,5016000.0,"Madinaty, Cairo",Apartment,Primary,115.0,2.0,2.0,No,Cash,Ready,Security|Balcony|Covered Parking,3
503204948,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-hadayek-october-with-a-distinctive-view-overlooking-the-landscape-ID503204948.html,4400000.0,"Hadayek October, Giza",Apartment,Primary,90.0,2.0,1.0,No,Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6
503078552,https://www.dubizzle.com.eg/en/ad/penthouse-for-sale-in-october-plaza-sodic-direct-water-views-ultra-super-lux-finishing-ID503078552.html,14000000.0,"October Plaza Sodic Compound, 6th of October",Penthouse,Resale,280.0,3.0,3.0,No,Cash,Ready,,0
502575941,https://www.dubizzle.com.eg/en/ad/premium-apartment-for-sale-mountain-view-hyde-park-new-cairo-next-to-auc-fully-serviced-compound-ID502575941.html,16500000.0,"Mountain View Hyde Park Compound, 5th Settlement",Apartment,Resale,274.0,3.0,3.0,No,Cash,Ready,Security|Balcony,2
503170081,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-137-m-sohag-wait-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-is-a-district-in-alexandria-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-137-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D9%87-%D9%81%D9%8A%D8%B1%D9%88%D8%B2%D9%87-translates-to-apartment-for-sale-137-m-sohna-%D9%81%D8%B1%D9%88%D8%B2%D9%87-but-proper-nouns-%D8%B3%D9%85%D9%88%D8%AD%D9%87-is-a-neighborhood-smohaah-in-alexandria-%D9%81%D9%8A%D8%B1%D9%88%D8%B2%D9%87-%D9%81%D9%8A%D8%B1%D9%88%D8%B2%D9%87-feirouzah-verose-%D9%81%D9%8A%D8%B1%D9%88%D8%B2%D9%87-feeroza-ID503170081.html,4500000.0,"Fayrouzit Smouha, Smoha",Apartment,Resale,137.0,3.0,1.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,5
503085139,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-the-ninth-district-6th-of-october-at-the-lowest-price-per-meter-in-the-market-immediate-delivery-installments-up-to-12-months-ID503085139.html,4120000.0,"6th of October, Giza",Apartment,Primary,210.0,4.0,3.0,No,Installment,Ready,,0
503075682,https://www.dubizzle.com.eg/en/ad/apartment-185-m2-in-the-third-neighborhood-in-al-maarij-al-olaya-zahraa-al-maadi-behind-the-economic-court-ID503075682.html,6500000.0,"El Mearag City, Zahraa Al Maadi",Apartment,Resale,185.0,3.0,1.0,No,Cash,Ready,,0
503206057,https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-for-sale-in-al-khamael-compound-sheikh-zayed-phase-3-double-frontage-super-deluxe-finishing-landscape-view-ID503206057.html,6500000.0,"El Khamayel Compound, Sheikh Zayed",Apartment,Resale,155.0,3.0,2.0,No,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Balcony|Natural Gas,5
502833656,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-175-sq-m-sidi-bishr-directly-on-the-sea-ID502833656.html,9000000.0,"Sidi Beshr, Alexandria",Apartment,Resale,175.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4
503134778,https://www.dubizzle.com.eg/en/ad/luxurious-apartment-for-sale-in-laurian-135m-steps-from-abu-kir-street-ghellim-%D8%B4%D9%82%D8%A9-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%84%D9%88%D8%B1%D8%A7%D9%86-135%D9%85-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%A8%D9%88-%D9%82%D9%8A%D8%B1-%D8%AC%D9%84%D9%8A%D9%85-ID503134778.html,4500000.0,"Glim, Alexandria",Apartment,Resale,135.0,3.0,2.0,No,Cash,Ready,,0
502935723,https://www.dubizzle.com.eg/en/ad/apartment-210-m-in-nasr-city-6th-district-ID502935723.html,6500000.0,"Nasr City, Cairo",Apartment,Resale,210.0,3.0,3.0,No,Cash,Ready,,0
503200612,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-for-sale-next-to-the-gate-mall-prime-location-in-sheikh-zayed-ID503200612.html,4400000.0,"Sky Ramp, Sheikh Zayed",Apartment,Primary,134.0,2.0,2.0,No,Cash,Off-plan,Private Garden|Security|Electricity Meter|Water Meter|Pets Allowed|Pool,6
503087277,https://www.dubizzle.com.eg/en/ad/own-an-apartment-in-the-heart-of-mostakbal-city-in-the-cityzen-project-with-a-5-down-payment-and-installments-over-9-years-ID503087277.html,8400000.0,"CityZen, Mostakbal City",Apartment,Primary,145.0,3.0,1.0,No,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Covered Parking|Built in Kitchen Appliances|Pool,6
503206675,https://www.dubizzle.com.eg/en/ad/first-district-fourth-neighborhood-sheikh-zayed-city-ID503206675.html,3100000.0,"1st District, Sheikh Zayed",Apartment,Resale,110.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
502771700,https://www.dubizzle.com.eg/en/ad/apartment-at-kilometer-21-in-palm-beach-near-the-main-street-and-markets-3-rooms-residential-and-a-distinguished-summer-location-with-full-utilities-registered-ID502771700.html,1180000.0,"Nakheel, Alexandria",Apartment,Primary,120.0,3.0,1.0,No,Cash,Ready,,0
503203824,https://www.dubizzle.com.eg/en/ad/lowest-price-apartment-lagoon-view-in-sodic-vye-with-5dp-ID503203824.html,12008000.0,"Solana, Sheikh Zayed",Apartment,Primary,150.0,2.0,3.0,No,Cash or Installment,Ready,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,6
503203665,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-125-m-miami-3-abdul-salam-ID503203665.html,3700000.0,"Miami, Alexandria",Apartment,Resale,124.0,3.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4
503203747,https://www.dubizzle.com.eg/en/ad/largest-living-area-with-huge-roof-top-view-by-hot-price-early-delivery-in-zayed-ID503203747.html,10500000.0,"Beverly Hills Compound, Sheikh Zayed",Apartment,Primary,220.0,3.0,3.0,No,Cash,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503204090,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-fully-finished-with-garden-immediate-delivery-in-north-extensions-with-cash-discount-ID503204090.html,4400000.0,"Northern Expansions, 6th of October",Apartment,Primary,120.0,3.0,2.0,No,Cash,Ready,Private Garden|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed|Pool,6
205857353,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%8A%D9%87-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%89-%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%B3%D8%A7%D8%B9%D9%87-%D8%B7%D8%A7%D9%84%D8%A8%D9%8A%D9%87-%D9%81%D9%8A%D8%B5%D9%84-ID205857353.html,2000000.0,"Faisal, Giza",Apartment,Resale,160.0,2.0,2.0,Yes,Cash,Ready,Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed|Natural Gas,6
502897268,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-155m-laurant-directly-on-abu-qir-street-ID502897268.html,6000000.0,"Laurent, Alexandria",Apartment,Resale,155.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Natural Gas|Elevator,5
